timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,known_anomaly
2026-07-14T08:15:19+08:00,0.96,242,8,1,0,1.058,0.195,0,1.244,0
2026-07-14T08:16:20+08:00,6.19,361,8,1,0,1.005,1.6,0,-1.061,0
2026-07-14T08:22:21+08:00,6.18,274,8,1,2,1.073,1.477,0,2.753,0
2026-07-14T08:31:14+08:00,2.8,366,8,1,1,1.006,0.864,0,1.571,0
2026-07-14T08:40:04+08:00,6.87,121,8,1,2,1.041,1.839,0,-0.094,0
2026-07-14T08:54:24+08:00,7.09,178,8,1,3,1.096,1.45,0,-0.709,0
2026-07-14T08:57:04+08:00,2.41,72,8,1,1,1.013,0.341,0,-0.641,0
2026-07-14T09:18:13+08:00,5.11,412,9,1,2,1.032,1.145,0,-2.458,0
2026-07-14T09:28:33+08:00,5.75,278,9,1,0,1.044,1.055,0,-1.902,0
2026-07-14T09:35:48+08:00,2.05,25,9,1,1,1.145,0.701,0,1.846,0
2026-07-14T10:10:35+08:00,2.71,68,10,1,1,1.119,0.855,0,1.068,0
2026-07-14T10:28:13+08:00,3.0,81,10,1,1,1.047,0.477,0,0.665,0
2026-07-14T10:30:57+08:00,6.97,56,10,1,0,1.139,2.06,0,-1.046,0
2026-07-14T10:55:50+08:00,8.18,111,10,1,3,1.064,2.228,0,-1.765,0
2026-07-14T11:11:41+08:00,6.58,218,11,1,2,1.134,2.054,0,0.351,0
2026-07-14T11:48:34+08:00,4.49,53,11,1,0,1.147,0.251,0,1.146,0
2026-07-14T11:55:52+08:00,7.88,73,11,1,2,1.048,1.326,0,0.19,0
2026-07-14T12:05:03+08:00,2.13,55,12,1,1,1.111,0.226,0,-0.731,0
2026-07-14T12:15:26+08:00,3.28,40,12,1,1,1.121,1.122,0,-1.176,0
2026-07-14T12:47:53+08:00,12.39,1379,12,1,3,1.08,2.575,0,0.16,0
2026-07-14T13:30:13+08:00,0.81,952,13,1,2,1.133,0.1,0,1.118,0
2026-07-14T14:10:06+08:00,1.71,264,14,1,0,1.026,0.55,0,0.979,0
2026-07-14T14:15:19+08:00,2.85,44,14,1,2,1.016,0.931,0,-1.491,0
2026-07-14T14:56:44+08:00,8.71,832,14,1,2,1.002,2.759,0,-0.366,0
2026-07-14T15:05:28+08:00,3.08,17,15,1,1,1.055,0.843,0,0.037,0
2026-07-14T16:43:48+08:00,41.97,37,16,1,3,0.994,19.334,0,6.12,1
2026-07-14T17:06:07+08:00,7.53,128,17,1,3,1.003,0.784,0,-0.628,0
2026-07-14T17:10:02+08:00,11.03,100,17,1,3,1.058,2.047,0,-0.005,0
2026-07-14T17:45:10+08:00,8.3,103,17,1,0,1.064,1.916,0,-0.642,0
2026-07-14T17:47:06+08:00,6.48,194,17,1,0,1.135,2.035,0,0.984,0
2026-07-14T17:51:47+08:00,4.69,327,17,1,2,1.019,1.621,0,1.587,0
2026-07-14T17:53:08+08:00,1.87,113,17,1,1,1.102,0.614,0,-1.899,0
2026-07-14T18:13:15+08:00,5.74,211,18,1,2,1.059,1.723,0,-1.876,0
2026-07-14T18:13:47+08:00,2.8,274,18,1,2,1.128,0.597,0,0.944,0
2026-07-14T18:14:12+08:00,4.3,67,18,1,2,1.123,0.785,0,2.462,0
2026-07-14T18:40:30+08:00,3.22,32,18,1,1,1.112,1.009,0,0.34,0
2026-07-14T18:42:16+08:00,2.94,64,18,1,1,1.086,0.775,0,2.203,0
2026-07-14T18:44:11+08:00,9.26,145,18,1,0,1.124,2.729,0,-1.153,0
2026-07-14T18:47:08+08:00,4.78,166,18,1,0,1.138,1.378,0,-0.02,0
2026-07-14T19:11:36+08:00,6.29,462,19,1,2,1.063,1.949,0,1.843,0
2026-07-14T19:29:41+08:00,4.03,589,19,1,2,1.013,0.679,0,0.551,0
2026-07-14T19:37:33+08:00,7.41,467,19,1,3,1.037,1.074,0,-0.102,0
2026-07-14T19:40:52+08:00,1.49,54,19,1,1,1.089,0.383,0,1.517,0
2026-07-14T19:55:25+08:00,7.65,262,19,1,2,1.048,1.485,0,-1.762,0
2026-07-14T20:34:15+08:00,2.37,13,20,1,1,1.091,0.358,0,-0.756,0
2026-07-14T20:44:36+08:00,3.42,525,20,1,0,1.148,0.654,0,0.186,0
2026-07-14T20:45:25+08:00,1.72,48,20,1,1,1.08,0.416,0,-1.32,0
2026-07-14T20:52:25+08:00,8.46,212,20,1,3,1.141,0.823,0,-1.55,0
2026-07-14T21:15:31+08:00,12.07,615,21,1,3,1.11,3.166,0,0.387,0
2026-07-14T21:16:41+08:00,5.27,49,21,1,2,1.047,0.744,0,-0.475,0
2026-07-14T21:34:46+08:00,7.45,300,21,1,2,1.063,2.273,0,3.277,0
2026-07-14T21:39:33+08:00,1.96,340,21,1,0,1.017,0.559,0,-0.857,0
2026-07-14T22:47:43+08:00,7.91,229,22,1,3,1.069,1.311,1,-1.616,0
2026-07-14T22:55:20+08:00,11.43,510,22,1,3,1.007,0.639,1,0.042,0
2026-07-14T23:26:37+08:00,1.92,39,23,1,1,1.082,0.621,1,0.495,0
2026-07-14T23:52:33+08:00,6.43,436,23,1,2,1.149,2.038,1,1.159,0
2026-07-14T23:54:40+08:00,5.19,109,23,1,0,1.002,0.997,1,0.669,0
2026-07-15T00:02:38+08:00,10.28,94,0,2,3,1.041,2.215,1,-0.337,0
2026-07-15T05:05:52+08:00,0.05,54069,5,2,2,1.464,0.0,0,0.159,1
2026-07-15T05:44:27+08:00,2.1,76,5,2,1,1.012,0.238,0,-1.133,0
2026-07-15T06:15:11+08:00,7.81,77,6,2,3,1.132,1.19,0,-0.297,0
2026-07-15T06:30:13+08:00,6.52,327,6,2,2,1.082,0.701,0,-1.59,0
2026-07-15T06:31:05+08:00,11.58,485,6,2,0,1.02,2.364,0,-0.653,0
2026-07-15T06:32:40+08:00,12.2,348,6,2,0,1.018,1.419,0,0.221,0
2026-07-15T06:41:21+08:00,12.06,1144,6,2,3,1.075,3.725,0,-0.334,0
2026-07-15T07:20:21+08:00,3.21,27,7,2,1,1.077,0.563,0,0.641,0
2026-07-15T07:30:04+08:00,2.26,44,7,2,1,1.134,0.119,0,0.84,0
2026-07-15T07:38:57+08:00,1.96,9,7,2,1,1.01,0.161,0,2.452,0
2026-07-15T07:49:21+08:00,5.4,31,7,2,2,1.113,0.487,0,-0.025,0
2026-07-15T08:02:11+08:00,4.3,50,8,2,2,1.081,0.238,0,1.031,0
2026-07-15T08:04:03+08:00,9.65,533,8,2,3,1.008,2.672,0,-1.708,0
2026-07-15T08:27:55+08:00,3.29,14,8,2,1,1.087,0.804,0,1.963,0
2026-07-15T08:54:09+08:00,5.54,948,8,2,2,1.128,1.611,0,0.47,0
2026-07-15T08:54:53+08:00,7.68,275,8,2,3,1.071,0.867,0,-1.34,0
2026-07-15T09:14:30+08:00,3.17,127,9,2,1,1.101,0.314,0,0.659,0
2026-07-15T09:19:09+08:00,7.21,86,9,2,2,1.023,2.262,0,1.444,0
2026-07-15T09:41:30+08:00,2.01,162,9,2,0,1.125,0.212,0,0.289,0
2026-07-15T10:21:26+08:00,6.98,2321,10,2,3,1.073,1.55,0,0.662,0
2026-07-15T10:37:15+08:00,5.4,151,10,2,0,1.112,0.796,0,-1.215,0
2026-07-15T10:39:39+08:00,7.25,215,10,2,2,1.042,2.157,0,0.09,0
2026-07-15T11:00:57+08:00,6.05,160,11,2,0,1.1,1.535,0,-1.097,0
2026-07-15T11:35:42+08:00,14.49,704,11,2,3,1.145,1.049,0,0.175,0
2026-07-15T11:52:47+08:00,7.54,249,11,2,0,1.132,1.202,0,0.316,0
2026-07-15T12:06:07+08:00,11.93,1395,12,2,3,1.026,1.189,0,-1.484,0
2026-07-15T12:24:54+08:00,6.58,98,12,2,0,1.081,1.214,0,2.043,0
2026-07-15T12:29:20+08:00,1.38,45,12,2,1,1.107,0.316,0,-1.149,0
2026-07-15T12:54:36+08:00,2.59,86,12,2,1,1.065,0.645,0,1.858,0
2026-07-15T13:02:40+08:00,2.48,60,13,2,0,1.116,0.32,0,-2.331,0
2026-07-15T13:15:15+08:00,2.73,13,13,2,1,1.117,0.261,0,1.432,0
2026-07-15T13:16:39+08:00,7.72,262,13,2,3,1.004,0.777,0,1.397,0
2026-07-15T13:21:54+08:00,6.48,536,13,2,0,1.058,1.528,0,1.823,0
2026-07-15T13:43:09+08:00,8.79,120,13,2,2,1.108,0.693,0,1.241,0
2026-07-15T13:50:39+08:00,8.65,150,13,2,2,1.07,1.342,0,-1.402,0
2026-07-15T14:49:00+08:00,3.61,50,14,2,0,1.121,1.243,0,-0.478,0
2026-07-15T16:33:13+08:00,6.34,137,16,2,2,1.148,2.173,0,-0.493,0
2026-07-15T17:30:57+08:00,5.85,235,17,2,2,1.009,1.507,0,-2.616,0
2026-07-15T17:48:30+08:00,6.14,20,17,2,2,1.058,0.875,0,1.618,0
2026-07-15T17:58:38+08:00,10.63,477,17,2,3,1.013,1.463,0,-0.923,0
2026-07-15T18:21:14+08:00,7.76,552,18,2,3,1.013,0.961,0,0.427,0
2026-07-15T18:33:11+08:00,8.05,423,18,2,3,1.109,0.423,0,1.619,0
2026-07-15T18:44:32+08:00,6.69,240,18,2,2,1.03,1.002,0,-2.454,0
2026-07-15T18:44:50+08:00,11.46,100,18,2,3,1.001,0.944,0,-1.215,0
2026-07-15T18:49:08+08:00,2.85,171,18,2,1,1.016,0.932,0,-0.389,0
2026-07-15T18:51:49+08:00,6.74,1156,18,2,3,1.067,1.227,0,0.599,0
2026-07-15T18:57:45+08:00,3.87,19,18,2,1,1.02,0.87,0,-0.359,0
2026-07-15T19:05:09+08:00,6.14,713,19,2,2,1.055,0.673,0,0.362,0
2026-07-15T19:10:22+08:00,6.91,145,19,2,0,1.077,1.385,0,0.931,0
2026-07-15T19:11:27+08:00,2.59,58,19,2,1,1.018,0.752,0,0.298,0
2026-07-15T19:15:08+08:00,1.86,61,19,2,1,1.099,0.218,0,1.843,0
2026-07-15T19:37:01+08:00,7.05,706,19,2,3,1.081,1.135,0,-1.375,0
2026-07-15T19:38:56+08:00,7.13,766,19,2,3,1.021,2.154,0,-2.381,0
2026-07-15T19:39:38+08:00,5.45,413,19,2,0,1.034,1.879,0,-0.315,0
2026-07-15T19:42:29+08:00,1.08,81,19,2,1,1.135,0.216,0,-2.085,0
2026-07-15T20:01:24+08:00,3.41,79,20,2,1,1.14,0.582,0,-1.084,0
2026-07-15T20:03:21+08:00,10.16,122,20,2,3,1.091,1.18,0,-1.068,0
2026-07-15T20:04:51+08:00,6.44,59,20,2,2,1.04,0.813,0,1.421,0
2026-07-15T20:08:27+08:00,6.36,124,20,2,3,1.025,1.207,0,0.696,0
2026-07-15T20:49:13+08:00,6.88,177,20,2,2,1.095,0.704,0,1.23,0
2026-07-15T20:53:27+08:00,8.94,34,20,2,2,1.137,2.807,0,-1.951,0
2026-07-15T21:10:10+08:00,2.25,23,21,2,1,1.012,0.575,0,0.011,0
2026-07-15T22:04:53+08:00,2.33,41,22,2,1,1.089,0.144,1,-2.051,0
2026-07-15T23:07:09+08:00,1.82,38,23,2,1,1.053,0.354,1,0.653,0
2026-07-15T23:24:59+08:00,10.12,134,23,2,3,1.019,0.836,1,-1.88,0
2026-07-15T23:36:11+08:00,3.57,105,23,2,1,1.029,0.994,1,0.923,0
2026-07-16T01:54:46+08:00,0.54,258,1,3,0,1.089,0.177,1,1.219,0
2026-07-16T03:47:44+08:00,1.93,16054,3,3,0,3.168,0.09,1,0.026,1
2026-07-16T06:02:36+08:00,11.16,258,6,3,3,1.04,1.895,0,-0.918,0
2026-07-16T06:17:24+08:00,10.2,73,6,3,3,1.075,0.643,0,-2.089,0
2026-07-16T06:45:42+08:00,6.86,93,6,3,2,1.139,1.363,0,1.276,0
2026-07-16T07:10:02+08:00,11.71,872,7,3,3,1.005,2.221,0,0.927,0
2026-07-16T07:49:22+08:00,2.56,21,7,3,2,1.112,0.776,0,-0.388,0
2026-07-16T07:50:11+08:00,7.33,175,7,3,2,1.05,1.758,0,0.11,0
2026-07-16T07:51:33+08:00,7.4,358,7,3,2,1.074,0.508,0,0.03,0
2026-07-16T08:04:26+08:00,2.98,42,8,3,1,1.005,0.306,0,1.684,0
2026-07-16T08:08:55+08:00,4.62,433,8,3,2,1.009,1.033,0,-0.825,0
2026-07-16T08:09:48+08:00,5.13,40,8,3,0,1.14,1.302,0,1.247,0
2026-07-16T08:22:36+08:00,1.17,45,8,3,1,1.139,0.29,0,-1.466,0
2026-07-16T08:32:16+08:00,4.5,112,8,3,0,1.139,0.829,0,-0.008,0
2026-07-16T08:33:04+08:00,8.37,85,8,3,3,1.1,0.666,0,1.488,0
2026-07-16T08:41:54+08:00,3.29,215,8,3,1,1.069,0.778,0,-0.464,0
2026-07-16T08:55:16+08:00,3.65,57,8,3,2,1.03,0.894,0,0.038,0
2026-07-16T08:56:31+08:00,11.6,1240,8,3,3,1.009,1.693,0,-0.889,0
2026-07-16T09:03:27+08:00,10.73,512,9,3,3,1.059,2.086,0,-0.172,0
2026-07-16T09:09:56+08:00,8.95,47,9,3,2,1.108,1.108,0,0.788,0
2026-07-16T10:40:54+08:00,4.2,374,10,3,3,1.143,0.813,0,-0.175,0
2026-07-16T11:00:23+08:00,6.58,124,11,3,2,1.149,1.016,0,0.386,0
2026-07-16T11:55:53+08:00,1.83,252,11,3,0,1.03,0.281,0,-1.099,0
2026-07-16T12:03:30+08:00,2.85,66,12,3,1,1.129,0.545,0,1.239,0
2026-07-16T12:33:03+08:00,8.31,77,12,3,3,1.058,0.6,0,0.622,0
2026-07-16T12:54:08+08:00,2.67,43,12,3,1,1.082,0.373,0,-0.007,0
2026-07-16T13:13:20+08:00,6.18,268,13,3,2,1.11,0.926,0,-1.073,0
2026-07-16T14:23:36+08:00,1.68,16,14,3,1,1.06,0.299,0,0.972,0
2026-07-16T14:39:02+08:00,4.59,111,14,3,0,1.088,1.346,0,-0.061,0
2026-07-16T14:42:06+08:00,6.86,44,14,3,0,1.124,2.271,0,-0.998,0
2026-07-16T14:49:31+08:00,9.64,257,14,3,3,1.039,0.788,0,-1.991,0
2026-07-16T14:49:54+08:00,9.15,242,14,3,3,1.145,2.358,0,-1.733,0
2026-07-16T14:51:16+08:00,7.49,204,14,3,2,1.133,2.226,0,0.974,0
2026-07-16T14:56:33+08:00,8.56,77,14,3,2,1.033,1.665,0,1.221,0
2026-07-16T14:56:47+08:00,11.76,780,14,3,3,1.069,2.884,0,-0.313,0
2026-07-16T15:02:51+08:00,2.07,63,15,3,1,1.096,0.471,0,0.719,0
2026-07-16T15:31:12+08:00,7.7,35,15,3,0,1.06,0.984,0,-0.098,0
2026-07-16T16:05:28+08:00,1.88,97,16,3,1,1.138,0.449,0,-1.963,0
2026-07-16T16:27:40+08:00,3.04,26,16,3,1,1.068,1.053,0,0.589,0
2026-07-16T16:30:02+08:00,4.8,422,16,3,0,1.126,1.46,0,-0.898,0
2026-07-16T17:21:25+08:00,6.08,76,17,3,0,1.137,0.606,0,-0.505,0
2026-07-16T17:24:50+08:00,1.88,71,17,3,1,1.149,0.356,0,-0.645,0
2026-07-16T17:27:00+08:00,1.5,27,17,3,1,1.059,0.391,0,-0.866,0
2026-07-16T17:30:21+08:00,1.63,65,17,3,1,1.071,0.225,0,0.708,0
2026-07-16T17:32:42+08:00,4.65,155,17,3,0,1.058,0.396,0,1.14,0
2026-07-16T17:46:57+08:00,7.46,58,17,3,2,1.047,2.314,0,-0.809,0
2026-07-16T17:47:53+08:00,8.99,1109,17,3,3,1.061,2.36,0,0.844,0
2026-07-16T17:53:35+08:00,6.67,238,17,3,2,1.15,2.266,0,1.893,0
2026-07-16T18:13:21+08:00,3.19,134,18,3,1,1.033,1.088,0,-1.789,0
2026-07-16T18:23:02+08:00,6.23,305,18,3,2,1.045,1.044,0,0.022,0
2026-07-16T18:23:17+08:00,5.96,145,18,3,2,1.07,0.698,0,0.288,0
2026-07-16T18:28:13+08:00,7.25,540,18,3,2,1.069,1.832,0,-0.375,0
2026-07-16T18:31:12+08:00,3.61,88,18,3,1,1.131,0.546,0,1.336,0
2026-07-16T18:39:17+08:00,6.99,87,18,3,3,1.069,0.633,0,-0.998,0
2026-07-16T19:04:22+08:00,5.84,217,19,3,2,1.134,1.636,0,0.398,0
2026-07-16T20:07:43+08:00,6.01,82,20,3,2,1.021,2.038,0,-0.516,0
2026-07-16T20:30:18+08:00,2.01,54,20,3,1,1.094,0.297,0,0.816,0
2026-07-16T20:37:29+08:00,3.91,23,20,3,1,1.065,1.204,0,-1.856,0
2026-07-16T20:40:22+08:00,2.89,356,20,3,0,1.139,0.483,0,2.24,0
2026-07-16T20:51:40+08:00,3.32,918,20,3,0,1.032,0.378,0,-3.977,0
2026-07-16T21:00:33+08:00,6.04,980,21,3,0,1.074,0.668,0,1.766,0
2026-07-16T21:11:02+08:00,6.67,41,21,3,0,1.037,1.432,0,0.653,0
2026-07-16T21:12:52+08:00,13.38,1231,21,3,3,1.019,2.009,0,-1.902,0
2026-07-16T22:40:10+08:00,9.34,50,22,3,0,1.011,3.137,1,-2.185,0
2026-07-16T23:12:33+08:00,5.12,168,23,3,3,1.076,0.804,1,-1.829,0
2026-07-16T23:32:13+08:00,6.03,42,23,3,2,1.032,1.42,1,-0.769,0
2026-07-17T00:57:06+08:00,9.64,342,0,4,3,1.105,1.976,1,0.394,0
2026-07-17T02:22:40+08:00,3.72,46,2,4,1,1.026,0.668,1,-1.662,0
2026-07-17T03:48:12+08:00,34.07,17,3,4,1,0.918,18.997,1,5.588,1
2026-07-17T04:00:42+08:00,8.25,105,4,4,0,1.085,2.75,1,0.746,0
2026-07-17T04:10:32+08:00,16.97,1171,4,4,1,1.037,2.359,1,-0.446,1
2026-07-17T06:21:41+08:00,2.35,27,6,4,1,1.029,0.594,0,-0.362,0
2026-07-17T06:24:21+08:00,3.19,110,6,4,1,1.002,0.16,0,1.626,0
2026-07-17T06:26:14+08:00,1.04,30,6,4,1,1.073,0.289,0,-4.077,0
2026-07-17T06:39:50+08:00,8.57,187,6,4,2,1.008,2.327,0,0.043,0
2026-07-17T07:02:25+08:00,8.54,1659,7,4,3,1.026,2.344,0,-1.012,0
2026-07-17T07:04:26+08:00,8.43,302,7,4,3,1.15,1.582,0,1.454,0
2026-07-17T07:09:19+08:00,1.92,64,7,4,1,1.102,0.623,0,2.823,0
2026-07-17T07:27:19+08:00,8.24,838,7,4,3,1.12,2.356,0,-0.486,0
2026-07-17T07:53:51+08:00,8.25,231,7,4,2,1.036,1.982,0,1.81,0
2026-07-17T08:02:20+08:00,7.95,839,8,4,3,1.128,1.518,0,-1.212,0
2026-07-17T08:05:42+08:00,3.28,82,8,4,1,1.119,0.993,0,1.269,0
2026-07-17T08:28:54+08:00,11.72,130,8,4,3,1.105,3.372,0,1.36,0
2026-07-17T08:33:56+08:00,6.47,954,8,4,3,1.078,1.362,0,1.193,0
2026-07-17T08:40:52+08:00,8.68,35,8,4,0,1.126,0.796,0,0.411,0
2026-07-17T08:43:13+08:00,4.47,166,8,4,1,1.148,0.225,0,2.622,0
2026-07-17T09:33:55+08:00,12.04,523,9,4,3,1.109,0.987,0,-1.145,0
2026-07-17T11:25:10+08:00,7.95,265,11,4,2,1.013,0.513,0,-0.439,0
2026-07-17T11:27:34+08:00,7.67,1696,11,4,3,1.108,0.499,0,-1.154,0
2026-07-17T11:27:39+08:00,6.06,306,11,4,2,1.098,1.954,0,-1.811,0
2026-07-17T12:20:54+08:00,1.75,58,12,4,1,1.047,0.104,0,-0.656,0
2026-07-17T12:47:53+08:00,11.12,1139,12,4,3,1.084,3.481,0,-0.254,0
2026-07-17T13:22:36+08:00,3.59,653,13,4,0,1.126,0.907,0,1.247,0
2026-07-17T13:24:13+08:00,4.11,31,13,4,1,1.067,0.656,0,0.666,0
2026-07-17T13:26:45+08:00,4.88,302,13,4,2,1.06,1.39,0,-1.382,0
2026-07-17T13:40:08+08:00,4.7,88,13,4,2,1.132,0.71,0,0.324,0
2026-07-17T14:14:42+08:00,1.05,17,14,4,1,1.11,0.208,0,0.439,0
2026-07-17T14:20:47+08:00,2.82,21,14,4,1,1.111,0.211,0,-2.11,0
2026-07-17T14:38:45+08:00,1.96,18,14,4,1,1.133,0.267,0,-1.126,0
2026-07-17T15:30:36+08:00,10.99,744,15,4,3,1.132,2.461,0,-0.963,0
2026-07-17T15:51:01+08:00,4.99,339,15,4,2,1.004,1.467,0,-0.456,0
2026-07-17T15:54:13+08:00,5.88,271,15,4,2,1.039,1.298,0,-0.178,0
2026-07-17T16:21:15+08:00,10.85,640,16,4,3,1.108,1.338,0,0.406,0
2026-07-17T16:52:48+08:00,8.6,116,16,4,2,1.011,1.724,0,1.612,0
2026-07-17T17:07:43+08:00,4.37,93,17,4,3,1.139,0.822,0,-1.287,0
2026-07-17T17:31:12+08:00,5.1,75,17,4,2,1.061,0.36,0,0.54,0
2026-07-17T17:41:19+08:00,6.27,173,17,4,0,1.134,0.599,0,-0.27,0
2026-07-17T17:48:36+08:00,8.97,203,17,4,3,1.035,1.269,0,1.797,0
2026-07-17T17:53:44+08:00,6.45,86,17,4,2,1.025,1.763,0,-0.321,0
2026-07-17T18:03:51+08:00,4.39,777,18,4,3,1.011,0.994,0,-1.075,0
2026-07-17T18:06:00+08:00,3.33,21,18,4,1,1.132,0.617,0,1.292,0
2026-07-17T18:13:55+08:00,2.97,42,18,4,1,1.005,0.646,0,-1.296,0
2026-07-17T18:21:03+08:00,3.12,17,18,4,1,1.142,1.038,0,0.996,0
2026-07-17T18:59:28+08:00,8.23,528,18,4,3,1.098,1.924,0,1.263,0
2026-07-17T19:36:12+08:00,2.28,44,19,4,1,1.016,0.492,0,0.697,0
2026-07-17T19:56:11+08:00,2.82,124,19,4,0,1.104,0.478,0,-0.44,0
2026-07-17T19:58:31+08:00,7.38,111,19,4,3,1.122,2.137,0,0.344,0
2026-07-17T19:58:49+08:00,2.81,24,19,4,1,1.036,0.975,0,0.89,0
2026-07-17T20:05:04+08:00,5.42,146,20,4,2,1.066,0.353,0,-0.405,0
2026-07-17T20:21:38+08:00,9.81,910,20,4,3,1.082,3.351,0,-1.066,0
2026-07-17T20:40:03+08:00,1.55,98,20,4,1,1.051,0.248,0,-1.492,0
2026-07-17T20:41:14+08:00,12.56,192,20,4,3,1.079,3.449,0,0.363,0
2026-07-17T20:59:32+08:00,4.5,1598,20,4,3,1.102,0.796,0,-0.036,0
2026-07-17T21:25:21+08:00,1.62,210,21,4,0,1.133,0.417,0,-1.091,0
2026-07-17T21:31:35+08:00,7.46,79,21,4,0,1.106,1.703,0,-0.011,0
2026-07-17T22:27:51+08:00,2.08,75,22,4,1,1.089,0.355,1,0.105,0
2026-07-17T22:38:02+08:00,4.97,539,22,4,0,1.024,0.751,1,0.538,0
2026-07-17T22:39:50+08:00,8.7,61,22,4,3,1.104,0.786,1,-0.009,0
2026-07-17T22:45:08+08:00,0.78,53,22,4,1,1.088,0.079,1,-0.985,0
2026-07-18T04:37:11+08:00,18.42,351,4,5,2,1.05,1.625,1,0.523,1
2026-07-18T04:40:37+08:00,18.51,492,4,5,3,1.03,1.632,1,0.623,1
2026-07-18T05:18:24+08:00,8.02,109,5,5,2,1.012,0.888,0,-0.726,0
2026-07-18T06:03:59+08:00,4.57,307,6,5,1,1.142,1.223,0,0.191,0
2026-07-18T07:02:42+08:00,2.49,27,7,5,1,1.117,0.434,0,0.556,0
2026-07-18T07:17:24+08:00,3.95,50,7,5,2,1.036,0.199,0,0.485,0
2026-07-18T07:36:28+08:00,2.73,12,7,5,1,1.081,0.237,0,0.468,0
2026-07-18T07:44:30+08:00,7.05,147,7,5,0,1.008,0.851,0,0.773,0
2026-07-18T07:48:25+08:00,7.09,656,7,5,3,1.1,0.783,0,-1.527,0
2026-07-18T07:50:16+08:00,2.76,95,7,5,1,1.062,0.933,0,-0.729,0
2026-07-18T07:54:59+08:00,7.95,154,7,5,3,1.031,1.784,0,-0.471,0
2026-07-18T08:02:55+08:00,5.48,156,8,5,2,1.028,1.074,0,-1.054,0
2026-07-18T08:06:04+08:00,8.76,996,8,5,3,1.034,2.105,0,-0.254,0
2026-07-18T08:12:26+08:00,2.47,34,8,5,1,1.018,0.3,0,-0.597,0
2026-07-18T08:19:11+08:00,9.65,274,8,5,0,1.114,0.773,0,-0.45,0
2026-07-18T08:28:40+08:00,5.82,261,8,5,2,1.021,0.921,0,0.338,0
2026-07-18T08:31:14+08:00,3.91,53,8,5,1,1.125,0.938,0,0.504,0
2026-07-18T08:35:15+08:00,7.41,740,8,5,0,1.009,2.426,0,-1.344,0
2026-07-18T08:40:06+08:00,5.71,249,8,5,2,1.138,1.463,0,-0.662,0
2026-07-18T09:15:12+08:00,4.38,173,9,5,2,1.142,1.267,0,-0.254,0
2026-07-18T09:18:37+08:00,5.33,308,9,5,2,1.002,1.399,0,0.161,0
2026-07-18T09:46:31+08:00,5.92,197,9,5,0,1.064,1.227,0,1.162,0
2026-07-18T09:50:27+08:00,5.57,439,9,5,2,1.1,0.781,0,0.518,0
2026-07-18T10:15:23+08:00,4.33,57,10,5,1,1.142,1.067,0,-0.261,0
2026-07-18T10:31:30+08:00,11.91,113,10,5,3,1.019,1.775,0,-0.214,0
2026-07-18T10:44:02+08:00,0.86,139,10,5,1,1.089,0.231,0,-0.298,0
2026-07-18T11:04:38+08:00,5.97,278,11,5,2,1.091,1.438,0,-0.368,0
2026-07-18T11:22:08+08:00,10.29,293,11,5,3,1.129,1.999,0,-1.749,0
2026-07-18T11:38:10+08:00,4.44,51,11,5,0,1.065,1.538,0,0.988,0
2026-07-18T11:56:36+08:00,9.62,262,11,5,3,1.13,0.964,0,-0.467,0
2026-07-18T12:21:04+08:00,6.32,50,12,5,2,1.105,1.554,0,-2.122,0
2026-07-18T13:11:25+08:00,7.46,222,13,5,0,1.076,0.925,0,-0.721,0
2026-07-18T13:32:51+08:00,8.15,462,13,5,0,1.059,1.736,0,0.239,0
2026-07-18T14:13:15+08:00,7.46,377,14,5,2,1.035,1.342,0,-0.869,0
2026-07-18T14:20:02+08:00,2.74,8,14,5,1,1.013,0.736,0,-1.096,0
2026-07-18T14:48:10+08:00,1.87,14,14,5,1,1.137,0.25,0,1.954,0
2026-07-18T15:02:59+08:00,2.13,250,15,5,3,1.034,0.128,0,1.035,0
2026-07-18T15:06:10+08:00,3.52,39,15,5,1,1.027,0.775,0,-3.642,0
2026-07-18T15:28:50+08:00,4.64,392,15,5,0,1.08,0.673,0,0.385,0
2026-07-18T15:29:18+08:00,2.57,18,15,5,1,1.092,0.88,0,-0.192,0
2026-07-18T16:12:04+08:00,10.86,116,16,5,3,1.004,1.135,0,-0.784,0
2026-07-18T16:52:58+08:00,5.26,292,16,5,1,1.018,1.674,0,-1.325,0
2026-07-18T16:54:16+08:00,5.5,323,16,5,2,1.133,1.854,0,-1.493,0
2026-07-18T17:04:22+08:00,2.53,8,17,5,1,1.117,0.511,0,-0.75,0
2026-07-18T17:13:02+08:00,5.66,26,17,5,2,1.125,0.365,0,-0.045,0
2026-07-18T17:27:36+08:00,2.51,38,17,5,1,1.09,0.639,0,-0.185,0
2026-07-18T17:30:17+08:00,4.47,31,17,5,2,1.05,0.84,0,0.152,0
2026-07-18T17:31:58+08:00,1.05,131,17,5,2,1.031,0.354,0,0.804,0
2026-07-18T17:38:08+08:00,8.26,130,17,5,3,1.106,2.58,0,0.136,0
2026-07-18T18:14:08+08:00,10.93,500,18,5,3,1.107,1.13,0,0.092,0
2026-07-18T18:17:33+08:00,2.67,51,18,5,1,1.053,0.604,0,0.633,0
2026-07-18T18:31:50+08:00,4.85,159,18,5,0,1.084,0.866,0,-0.905,0
