timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,label
2026-07-23T11:52:54+08:00,10.83,207,11,3,0,1.076,1.347,0,0.927,0
2026-07-23T12:01:25+08:00,10.25,660,12,3,3,1.129,2.166,0,0.754,0
2026-07-23T12:08:48+08:00,1.19,43,12,3,1,1.039,0.202,0,0.3,0
2026-07-23T12:43:24+08:00,4.31,66,12,3,1,1.05,0.337,0,0.508,0
2026-07-23T13:00:00+08:00,3.01,76,13,3,0,1.146,0.781,0,1.132,0
2026-07-23T13:31:48+08:00,6.07,75,13,3,2,1.05,1.568,0,1.376,0
2026-07-23T13:42:19+08:00,0.34,1926,13,3,2,1.221,0.014,0,-0.262,1
2026-07-23T14:18:32+08:00,13.41,357,14,3,3,1.018,4.019,0,-0.129,0
2026-07-23T14:54:54+08:00,0.34,1137,14,3,3,1.005,0.013,0,0.141,1
2026-07-23T15:01:12+08:00,0.24,3156,15,3,1,1.181,0.002,0,0.093,1
2026-07-23T15:18:07+08:00,9.75,593,15,3,0,1.053,1.665,0,-1.995,0
2026-07-23T15:36:19+08:00,8.46,84,15,3,2,1.05,2.524,0,-0.116,0
2026-07-23T15:37:16+08:00,4.86,233,15,3,0,1.125,1.203,0,0.05,0
2026-07-23T15:59:56+08:00,3.11,29,15,3,1,1.02,0.302,0,-0.143,0
2026-07-23T16:13:30+08:00,0.64,56,16,3,0,1.135,0.133,0,0.616,0
2026-07-23T16:21:24+08:00,2.7,15,16,3,1,1.09,0.786,0,-0.314,0
2026-07-23T16:27:22+08:00,8.53,1494,16,3,3,1.088,0.825,0,-0.677,0
2026-07-23T16:38:23+08:00,0.74,18,16,3,1,1.141,0.205,0,0.702,0
2026-07-23T16:57:40+08:00,5.77,129,16,3,0,1.035,1.58,0,-0.054,0
2026-07-23T17:06:30+08:00,0.7,62,17,3,0,1.098,0.112,0,0.494,0
2026-07-23T17:07:53+08:00,5.46,89,17,3,0,1.144,1.215,0,-0.587,0
2026-07-23T17:08:18+08:00,8.37,672,17,3,0,1.076,0.474,0,0.516,0
2026-07-23T17:14:29+08:00,12.23,1218,17,3,3,1.074,3.987,0,1.501,0
2026-07-23T17:24:21+08:00,8.43,593,17,3,0,1.057,0.512,0,0.141,0
2026-07-23T17:26:35+08:00,6.08,23,17,3,2,1.115,1.203,0,-1.786,0
2026-07-23T17:31:09+08:00,2.36,41,17,3,1,1.093,0.391,0,0.959,0
2026-07-23T18:01:39+08:00,9.02,655,18,3,3,1.027,3.007,0,-2.451,0
2026-07-23T18:19:00+08:00,1.99,433,18,3,0,1.04,0.224,0,-0.945,0
2026-07-23T18:24:41+08:00,3.67,99,18,3,1,1.141,0.825,0,0.172,0
2026-07-23T18:38:13+08:00,4.51,128,18,3,0,1.146,0.743,0,1.479,0
2026-07-23T18:40:01+08:00,6.97,1935,18,3,3,1.088,2.015,0,1.322,0
2026-07-23T18:50:19+08:00,6.1,222,18,3,3,1.132,1.139,0,-0.903,0
2026-07-23T19:00:07+08:00,6.79,903,19,3,3,1.054,0.701,0,1.753,0
2026-07-23T19:01:08+08:00,1.84,43,19,3,1,1.099,0.399,0,0.405,0
2026-07-23T19:14:36+08:00,9.79,109,19,3,2,1.029,1.389,0,0.701,0
2026-07-23T19:18:12+08:00,6.57,160,19,3,3,1.092,1.879,0,-1.029,0
2026-07-23T19:51:19+08:00,4.47,96,19,3,2,1.127,1.052,0,-1.027,0
2026-07-23T19:55:06+08:00,5.18,91,19,3,0,1.014,1.778,0,-0.905,0
2026-07-23T20:08:30+08:00,1.64,8,20,3,1,1.052,0.141,0,-0.159,0
2026-07-23T20:21:15+08:00,1.27,35,20,3,0,1.045,0.302,0,-0.589,0
2026-07-23T20:29:42+08:00,2.78,23,20,3,1,1.011,0.39,0,-2.48,0
2026-07-23T20:35:17+08:00,7.41,58,20,3,0,1.109,1.382,0,-0.308,0
2026-07-23T20:35:35+08:00,11.16,276,20,3,0,1.027,1.509,0,0.703,0
2026-07-23T20:41:35+08:00,9.15,247,20,3,3,1.017,2.055,0,-3.035,0
2026-07-23T20:49:19+08:00,6.7,85,20,3,2,1.061,1.344,0,0.229,0
2026-07-23T20:59:26+08:00,7.59,258,20,3,3,1.012,1.84,0,-0.553,0
2026-07-23T21:41:28+08:00,5.43,219,21,3,0,1.069,1.59,0,1.287,0
2026-07-23T21:58:50+08:00,9.88,187,21,3,2,1.126,2.457,0,0.413,0
2026-07-23T22:22:07+08:00,0.29,1342,22,3,1,1.076,0.009,1,0.006,1
2026-07-23T23:15:28+08:00,4.73,702,23,3,2,1.035,0.683,1,1.892,0
2026-07-23T23:16:17+08:00,7.19,207,23,3,2,1.096,1.219,1,0.078,0
2026-07-23T23:16:52+08:00,5.62,40,23,3,2,1.141,1.403,1,0.152,0
2026-07-23T23:58:19+08:00,7.59,145,23,3,3,1.136,2.238,1,-2.555,0
2026-07-24T00:03:36+08:00,0.11,1233,0,4,3,1.088,0.003,1,-0.07,1
2026-07-24T01:13:38+08:00,0.12,681,1,4,3,1.275,0.005,1,-0.098,1
2026-07-24T01:15:14+08:00,4.11,71,1,4,1,1.08,0.227,1,-0.781,0
2026-07-24T02:26:30+08:00,0.12,1408,2,4,3,1.092,0.001,1,0.016,1
2026-07-24T05:15:27+08:00,0.45,3892,5,4,3,1.069,0.019,0,-0.469,1
2026-07-24T05:47:22+08:00,5.2,17,5,4,1,1.126,0.606,0,-1.565,0
2026-07-24T06:02:43+08:00,8.66,604,6,4,0,1.037,2.309,0,-2.072,0
2026-07-24T06:08:27+08:00,7.46,630,6,4,2,1.112,1.535,0,-0.5,0
2026-07-24T06:17:15+08:00,7.48,87,6,4,2,1.111,0.975,0,-1.194,0
2026-07-24T06:17:40+08:00,3.03,32,6,4,1,1.104,0.639,0,0.459,0
2026-07-24T06:24:37+08:00,7.99,164,6,4,0,1.003,2.638,0,-0.539,0
2026-07-24T06:30:50+08:00,0.3,18,6,4,1,1.149,0.03,0,-1.52,0
2026-07-24T06:34:36+08:00,4.98,200,6,4,2,1.088,1.012,0,0.764,0
2026-07-24T06:46:42+08:00,2.47,150,6,4,1,1.09,0.542,0,0.755,0
2026-07-24T06:49:35+08:00,0.15,2005,6,4,1,1.07,0.005,0,-0.071,1
2026-07-24T06:52:24+08:00,7.23,353,6,4,3,1.037,1.24,0,0.067,0
2026-07-24T07:04:15+08:00,4.34,19,7,4,1,1.085,1.437,0,-1.496,0
2026-07-24T07:24:22+08:00,1.86,19,7,4,1,1.134,0.171,0,-0.864,0
2026-07-24T07:31:42+08:00,3.0,26,7,4,1,1.129,0.683,0,0.933,0
2026-07-24T07:35:11+08:00,0.2,668,7,4,3,1.13,0.008,0,0.059,1
2026-07-24T07:38:33+08:00,1.41,114,7,4,1,1.003,0.162,0,0.32,0
2026-07-24T08:05:45+08:00,3.99,41,8,4,0,1.149,0.681,0,-0.221,0
2026-07-24T08:08:07+08:00,6.97,502,8,4,2,1.063,0.789,0,-1.307,0
2026-07-24T08:36:43+08:00,2.25,22,8,4,1,1.075,0.228,0,-0.445,0
2026-07-24T08:37:17+08:00,9.35,298,8,4,0,1.068,1.366,0,0.079,0
2026-07-24T08:47:18+08:00,2.01,85,8,4,1,1.073,0.104,0,1.259,0
2026-07-24T09:05:23+08:00,2.5,125,9,4,0,1.134,0.841,0,1.323,0
2026-07-24T09:25:05+08:00,0.17,1902,9,4,1,1.046,0.008,0,-0.213,1
2026-07-24T09:27:47+08:00,3.08,252,9,4,1,1.089,0.927,0,-1.088,0
2026-07-24T10:44:40+08:00,1.52,37,10,4,1,1.027,0.257,0,-1.117,0
2026-07-24T10:59:35+08:00,1.17,40,10,4,1,1.126,0.25,0,-1.503,0
2026-07-24T11:17:03+08:00,9.19,405,11,4,3,1.023,0.808,0,0.119,0
2026-07-24T11:59:10+08:00,6.98,133,11,4,3,1.091,0.407,0,0.887,0
2026-07-24T12:01:19+08:00,1.82,88,12,4,1,1.129,0.52,0,-0.629,0
2026-07-24T12:17:04+08:00,3.56,517,12,4,2,1.099,0.571,0,-0.899,0
2026-07-24T12:44:43+08:00,2.6,24,12,4,1,1.099,0.687,0,0.553,0
2026-07-24T13:00:49+08:00,6.62,146,13,4,2,1.113,1.829,0,-0.914,0
2026-07-24T13:11:48+08:00,0.12,4167,13,4,2,1.258,0.004,0,0.641,1
2026-07-24T13:30:57+08:00,5.35,401,13,4,0,1.062,1.623,0,-0.907,0
2026-07-24T14:05:21+08:00,9.33,338,14,4,0,1.122,0.749,0,0.392,0
2026-07-24T14:14:32+08:00,5.72,23,14,4,2,1.137,1.056,0,-0.388,0
2026-07-24T14:19:26+08:00,8.25,1970,14,4,3,1.146,1.314,0,2.293,0
2026-07-24T15:06:25+08:00,1.12,57,15,4,1,1.068,0.358,0,-0.142,0
2026-07-24T15:18:52+08:00,1.85,35,15,4,1,1.029,0.562,0,1.008,0
2026-07-24T15:34:51+08:00,10.58,297,15,4,3,1.134,3.181,0,-0.356,0
2026-07-24T15:37:14+08:00,6.87,207,15,4,0,1.141,2.136,0,1.698,0
2026-07-24T15:48:51+08:00,3.04,115,15,4,1,1.146,0.243,0,0.394,0
2026-07-24T16:26:48+08:00,6.25,393,16,4,3,1.08,1.975,0,0.817,0
2026-07-24T17:19:57+08:00,5.5,257,17,4,3,1.15,0.564,0,-0.652,0
2026-07-24T17:26:01+08:00,7.18,131,17,4,3,1.093,2.511,0,-1.26,0
2026-07-24T17:32:27+08:00,0.26,3781,17,4,2,1.126,0.01,0,0.227,1
2026-07-24T17:56:08+08:00,4.31,129,17,4,2,1.022,0.462,0,0.149,0
2026-07-24T18:00:14+08:00,2.33,57,18,4,2,1.015,0.305,0,0.456,0
2026-07-24T18:12:15+08:00,5.21,939,18,4,0,1.092,1.088,0,0.471,0
2026-07-24T18:40:01+08:00,6.45,438,18,4,2,1.089,0.541,0,-2.338,0
2026-07-24T18:49:27+08:00,2.74,32,18,4,1,1.016,0.578,0,-2.375,0
2026-07-24T18:51:37+08:00,10.56,404,18,4,3,1.064,1.376,0,0.029,0
2026-07-24T18:55:48+08:00,7.36,108,18,4,0,1.059,0.768,0,-1.51,0
2026-07-24T19:09:30+08:00,2.24,44,19,4,1,1.128,0.243,0,-2.13,0
2026-07-24T19:41:54+08:00,3.4,166,19,4,0,1.14,0.293,0,2.131,0
2026-07-24T19:43:41+08:00,8.52,1227,19,4,3,1.051,1.331,0,0.681,0
2026-07-24T19:46:02+08:00,2.56,18,19,4,1,1.057,0.718,0,-0.25,0
2026-07-24T19:47:19+08:00,10.5,114,19,4,3,1.14,1.173,0,0.773,0
2026-07-24T19:55:31+08:00,2.57,14,19,4,1,1.021,0.143,0,-1.232,0
2026-07-24T20:24:51+08:00,5.3,129,20,4,2,1.075,1.317,0,-0.383,0
2026-07-24T20:29:33+08:00,7.59,332,20,4,3,1.024,2.159,0,0.35,0
2026-07-24T21:23:38+08:00,18.36,1460,21,4,1,1.074,0.828,0,0.662,2
2026-07-24T21:25:31+08:00,0.36,3687,21,4,1,1.099,0.005,0,0.235,1
2026-07-24T21:43:50+08:00,5.54,554,21,4,0,1.12,0.617,0,2.76,0
2026-07-24T21:49:17+08:00,0.73,15,21,4,1,1.15,0.088,0,1.638,0
2026-07-24T22:01:36+08:00,2.52,15,22,4,1,1.144,0.607,1,-0.287,0
2026-07-24T22:11:18+08:00,2.54,10,22,4,1,1.098,0.725,1,0.525,0
2026-07-24T22:24:41+08:00,0.37,5518,22,4,2,1.275,0.015,1,0.661,1
2026-07-24T22:33:40+08:00,0.38,776,22,4,2,1.018,0.015,1,0.096,1
2026-07-24T22:34:27+08:00,13.12,560,22,4,2,1.152,0.294,1,0.497,2
2026-07-24T22:40:31+08:00,9.8,231,22,4,3,1.117,1.552,1,0.837,0
2026-07-24T22:52:15+08:00,17.8,670,22,4,1,1.053,0.911,1,0.472,2
2026-07-24T22:56:21+08:00,9.78,78,22,4,3,1.139,2.245,1,0.661,0
2026-07-24T22:57:02+08:00,7.08,246,22,4,0,1.058,1.586,1,-0.074,0
2026-07-24T23:28:27+08:00,2.32,50,23,4,1,1.082,0.167,1,-0.803,0
2026-07-24T23:41:50+08:00,0.36,3298,23,4,3,1.123,0.006,1,0.084,1
2026-07-25T00:04:28+08:00,8.43,153,0,5,1,1.178,0.421,1,0.026,2
2026-07-25T01:06:05+08:00,23.95,942,1,5,1,1.135,0.953,1,-0.993,2
2026-07-25T01:41:13+08:00,0.35,4168,1,5,1,1.265,0.016,1,-0.225,1
2026-07-25T01:41:24+08:00,6.63,121,1,5,0,1.002,2.298,1,0.868,0
2026-07-25T02:37:07+08:00,7.28,158,2,5,2,1.149,1.015,1,-1.097,0
2026-07-25T06:00:42+08:00,4.18,185,6,5,0,1.101,0.336,0,1.333,0
2026-07-25T06:02:57+08:00,6.57,396,6,5,2,1.011,1.152,0,1.173,0
2026-07-25T06:05:36+08:00,1.85,9,6,5,1,1.108,0.434,0,0.14,0
2026-07-25T06:17:31+08:00,8.17,154,6,5,3,1.136,1.989,0,-0.854,0
2026-07-25T06:21:48+08:00,3.19,70,6,5,1,1.014,1.002,0,-1.843,0
2026-07-25T06:31:14+08:00,1.01,15,6,5,1,1.11,0.336,0,-0.978,0
2026-07-25T06:38:04+08:00,4.43,8,6,5,1,1.126,0.771,0,1.267,0
2026-07-25T06:43:27+08:00,10.27,1904,6,5,3,1.032,1.165,0,-1.977,0
2026-07-25T07:01:25+08:00,3.65,30,7,5,1,1.094,0.722,0,0.143,0
2026-07-25T07:07:28+08:00,9.95,661,7,5,0,1.134,1.405,0,-2.561,0
2026-07-25T07:20:44+08:00,6.31,154,7,5,2,1.029,1.715,0,-1.104,0
2026-07-25T07:27:01+08:00,5.51,267,7,5,2,1.114,0.701,0,-1.997,0
2026-07-25T07:29:24+08:00,0.39,619,7,5,1,1.127,0.014,0,-0.612,1
2026-07-25T07:29:53+08:00,8.83,154,7,5,0,1.079,1.562,0,0.952,0
2026-07-25T07:47:43+08:00,11.64,156,7,5,0,1.113,1.069,0,-1.4,0
2026-07-25T07:52:32+08:00,3.27,261,7,5,3,1.092,0.494,0,0.066,0
2026-07-25T08:13:27+08:00,5.83,72,8,5,2,1.145,1.241,0,1.181,0
2026-07-25T08:33:58+08:00,8.59,151,8,5,3,1.114,1.152,0,-0.493,0
2026-07-25T08:34:50+08:00,0.36,940,8,5,3,1.084,0.004,0,-0.09,1
2026-07-25T08:51:11+08:00,2.85,60,8,5,1,1.0,0.505,0,0.072,0
2026-07-25T09:06:34+08:00,0.36,790,9,5,3,1.178,0.009,0,0.252,1
2026-07-25T09:17:44+08:00,11.81,293,9,5,3,1.104,2.472,0,0.014,0
2026-07-25T09:26:10+08:00,3.04,10,9,5,1,1.026,0.21,0,-0.183,0
2026-07-25T09:27:44+08:00,12.0,3236,9,5,2,1.043,0.461,0,-0.624,2
2026-07-25T09:49:10+08:00,1.37,16,9,5,1,1.095,0.071,0,0.132,0
2026-07-25T10:07:15+08:00,6.8,316,10,5,2,1.064,1.302,0,-0.123,0
2026-07-25T10:20:54+08:00,8.11,184,10,5,3,1.095,0.617,0,-2.67,0
2026-07-25T10:25:38+08:00,11.24,627,10,5,0,1.046,0.857,0,-1.276,0
2026-07-25T10:44:37+08:00,5.99,670,10,5,0,1.107,1.322,0,-0.059,0
2026-07-25T11:05:31+08:00,3.43,407,11,5,0,1.083,0.275,0,0.44,0
2026-07-25T11:16:25+08:00,19.86,651,11,5,2,1.122,1.126,0,0.431,2
2026-07-25T11:28:34+08:00,2.54,13,11,5,1,1.111,0.711,0,1.121,0
2026-07-25T11:36:02+08:00,8.61,686,11,5,3,1.142,2.88,0,-0.58,0
2026-07-25T11:47:40+08:00,9.28,35,11,5,0,1.143,2.831,0,1.461,0
2026-07-25T11:51:19+08:00,7.44,92,11,5,2,1.032,0.787,0,-1.395,0
2026-07-25T11:54:38+08:00,9.03,281,11,5,0,1.073,2.932,0,1.626,0
2026-07-25T11:56:48+08:00,6.36,75,11,5,3,1.109,1.7,0,0.52,0
2026-07-25T11:58:09+08:00,6.59,37,11,5,0,1.097,1.163,0,0.964,0
2026-07-25T11:58:18+08:00,20.17,566,11,5,3,1.017,0.844,0,0.054,2
2026-07-25T11:59:18+08:00,5.7,51,11,5,2,1.064,1.531,0,0.893,0
2026-07-25T12:20:37+08:00,0.31,2459,12,5,1,1.199,0.008,0,-0.248,1
2026-07-25T12:25:03+08:00,4.49,127,12,5,2,1.064,0.755,0,1.576,0
2026-07-25T12:25:25+08:00,7.84,369,12,5,3,1.056,2.062,0,-1.426,0
2026-07-25T12:30:28+08:00,1.26,154,12,5,1,1.033,0.151,0,0.696,0
2026-07-25T12:37:14+08:00,7.35,38,12,5,2,1.1,2.149,0,1.507,0
2026-07-25T12:41:23+08:00,6.57,202,12,5,2,1.013,0.636,0,-0.615,0
2026-07-25T12:56:51+08:00,4.15,68,12,5,2,1.014,0.22,0,2.238,0
2026-07-25T13:14:01+08:00,12.47,639,13,5,3,1.134,2.216,0,1.571,0
2026-07-25T13:33:04+08:00,6.95,79,13,5,2,1.027,1.951,0,0.631,0
2026-07-25T13:48:15+08:00,0.45,1244,13,5,2,1.298,0.004,0,-0.672,1
2026-07-25T13:51:44+08:00,2.09,363,13,5,0,1.116,0.681,0,-0.198,0
2026-07-25T14:20:26+08:00,1.35,13,14,5,1,1.055,0.373,0,1.075,0
2026-07-25T14:20:40+08:00,19.78,387,14,5,2,1.104,0.988,0,0.2,2
2026-07-25T14:31:30+08:00,4.99,318,14,5,0,1.136,1.111,0,-0.812,0
2026-07-25T14:35:17+08:00,6.89,163,14,5,3,1.083,0.497,0,0.912,0
2026-07-25T14:35:41+08:00,4.29,123,14,5,2,1.016,1.019,0,0.648,0
2026-07-25T14:53:25+08:00,0.2,1475,14,5,1,1.078,0.008,0,-0.394,1
2026-07-25T15:05:36+08:00,6.12,210,15,5,0,1.051,1.104,0,0.289,0
2026-07-25T15:21:07+08:00,4.36,156,15,5,0,1.053,0.928,0,-1.066,0
2026-07-25T15:29:02+08:00,3.87,35,15,5,1,1.108,0.828,0,-0.668,0
2026-07-25T15:36:46+08:00,3.1,130,15,5,1,1.111,0.696,0,1.074,0
2026-07-25T16:05:09+08:00,3.21,8,16,5,1,1.051,0.368,0,1.365,0
2026-07-25T16:33:58+08:00,2.12,144,16,5,3,1.05,0.529,0,-0.558,0
2026-07-25T16:41:00+08:00,2.17,143,16,5,1,1.093,0.419,0,0.873,0
2026-07-25T16:52:45+08:00,5.64,495,16,5,2,1.047,1.91,0,-0.121,0
2026-07-25T16:58:16+08:00,0.43,1409,16,5,2,1.15,0.015,0,-0.119,1
2026-07-25T17:10:01+08:00,2.83,27,17,5,2,1.015,0.861,0,1.029,0
2026-07-25T17:22:10+08:00,10.08,256,17,5,3,1.096,3.055,0,-0.222,0
2026-07-25T17:25:58+08:00,2.68,140,17,5,0,1.051,0.797,0,-1.293,0
2026-07-25T17:44:01+08:00,10.03,102,17,5,3,1.083,2.306,0,0.744,0
2026-07-25T18:14:20+08:00,1.72,70,18,5,1,1.131,0.45,0,-1.581,0
2026-07-25T18:18:54+08:00,3.96,187,18,5,0,1.114,0.972,0,0.456,0
2026-07-25T18:19:54+08:00,8.9,167,18,5,3,1.069,1.086,0,-0.417,0
2026-07-25T18:20:56+08:00,0.68,13,18,5,1,1.048,0.212,0,-1.031,0
2026-07-25T18:30:07+08:00,8.49,94,18,5,3,1.034,1.404,0,-2.174,0
2026-07-25T18:33:16+08:00,10.5,2315,18,5,3,1.08,1.86,0,-0.407,0
2026-07-25T18:43:27+08:00,2.7,123,18,5,1,1.092,0.938,0,-0.423,0
2026-07-25T18:47:36+08:00,8.48,205,18,5,3,1.047,2.216,0,0.195,0
2026-07-25T18:52:11+08:00,7.02,378,18,5,2,1.097,1.911,0,1.299,0
2026-07-25T18:53:41+08:00,0.81,46,18,5,1,1.017,0.102,0,0.975,0
2026-07-25T18:53:49+08:00,9.08,172,18,5,3,1.02,0.614,0,1.406,0
2026-07-25T19:12:00+08:00,5.82,162,19,5,2,1.091,0.655,0,1.255,0
2026-07-25T19:20:12+08:00,6.89,59,19,5,0,1.037,1.724,0,-0.355,0
2026-07-25T19:22:51+08:00,5.2,44,19,5,2,1.035,1.792,0,-2.026,0
2026-07-25T19:24:53+08:00,9.9,315,19,5,2,1.144,3.42,0,0.419,0
2026-07-25T19:41:02+08:00,7.81,117,19,5,2,1.084,2.041,0,0.738,0
2026-07-25T19:46:22+08:00,10.11,72,19,5,0,1.114,3.41,0,1.962,0
2026-07-25T19:52:24+08:00,6.41,581,19,5,2,1.01,0.529,0,-0.672,0
2026-07-25T19:53:01+08:00,0.25,1769,19,5,3,1.154,0.004,0,-0.215,1
2026-07-25T20:01:58+08:00,9.34,439,20,5,3,1.13,1.729,0,-0.373,0
2026-07-25T20:02:05+08:00,10.43,613,20,5,3,1.127,2.567,0,-0.053,0
2026-07-25T20:03:14+08:00,0.74,53,20,5,1,1.084,0.19,0,2.489,0
2026-07-25T20:05:29+08:00,1.74,28,20,5,1,1.147,0.364,0,-1.415,0
2026-07-25T20:12:33+08:00,10.37,175,20,5,1,1.046,0.128,0,-0.03,2
2026-07-25T20:20:39+08:00,0.42,921,20,5,2,1.173,0.014,0,0.684,1
2026-07-25T20:21:25+08:00,4.09,133,20,5,0,1.032,1.292,0,-0.625,0
2026-07-25T20:41:26+08:00,0.39,1744,20,5,2,1.128,0.004,0,-0.105,1
2026-07-25T20:48:51+08:00,0.41,1349,20,5,2,1.032,0.02,0,0.306,1
2026-07-25T20:52:08+08:00,4.68,58,20,5,0,1.137,0.741,0,0.105,0
2026-07-25T20:59:05+08:00,0.34,948,20,5,3,1.032,0.009,0,0.027,1
2026-07-25T21:02:02+08:00,3.5,34,21,5,1,1.098,0.234,0,0.114,0
2026-07-25T21:12:49+08:00,3.99,66,21,5,0,1.09,0.249,0,-0.854,0
2026-07-25T21:16:19+08:00,2.23,90,21,5,0,1.122,0.709,0,0.86,0
2026-07-25T22:08:48+08:00,8.49,2058,22,5,3,1.008,0.946,1,0.791,0
2026-07-25T22:34:45+08:00,8.31,291,22,5,3,1.149,2.228,1,-1.364,0
2026-07-25T22:37:30+08:00,8.34,1554,22,5,1,1.072,0.46,1,0.369,2
2026-07-25T22:42:24+08:00,8.14,711,22,5,0,1.089,2.731,1,1.626,0
2026-07-25T22:45:38+08:00,2.72,73,22,5,1,1.086,0.284,1,2.285,0
2026-07-25T23:07:16+08:00,5.45,80,23,5,0,1.079,1.207,1,-0.619,0
2026-07-25T23:07:34+08:00,4.04,201,23,5,2,1.11,0.887,1,0.079,0
2026-07-25T23:15:25+08:00,0.17,3238,23,5,1,1.049,0.003,1,-0.286,1
2026-07-25T23:40:22+08:00,7.2,207,23,5,0,1.103,0.779,1,0.936,0
2026-07-25T23:48:29+08:00,7.59,659,23,5,3,1.101,1.594,1,2.045,0
2026-07-26T01:26:23+08:00,0.35,707,1,6,1,1.01,0.013,1,-0.182,1
2026-07-26T01:48:06+08:00,17.34,2435,1,6,1,1.17,1.013,1,-0.796,2
2026-07-26T03:35:33+08:00,0.18,2253,3,6,2,1.252,0.005,1,-0.091,1
2026-07-26T06:01:37+08:00,8.55,64,6,6,3,1.137,0.963,0,-1.438,0
2026-07-26T06:10:04+08:00,3.2,37,6,6,1,1.077,0.519,0,-0.635,0
2026-07-26T06:12:52+08:00,24.14,989,6,6,2,1.044,0.821,0,-0.308,2
2026-07-26T06:27:17+08:00,7.83,76,6,6,2,1.133,2.203,0,1.497,0
2026-07-26T06:27:30+08:00,9.32,79,6,6,2,1.033,2.079,0,-0.261,0
2026-07-26T06:49:09+08:00,2.1,56,6,6,1,1.118,0.139,0,-0.273,0
2026-07-26T07:00:14+08:00,12.45,610,7,6,3,1.071,1.116,0,-2.357,0
2026-07-26T07:00:31+08:00,7.76,166,7,6,0,1.08,0.785,0,-0.344,0
2026-07-26T07:15:13+08:00,7.15,376,7,6,2,1.013,2.213,0,0.188,0
2026-07-26T07:24:41+08:00,5.43,385,7,6,0,1.037,0.715,0,0.823,0
2026-07-26T07:29:26+08:00,9.94,684,7,6,3,1.0,3.335,0,1.127,0
2026-07-26T07:36:08+08:00,7.34,184,7,6,2,1.081,2.198,0,-1.297,0
2026-07-26T07:44:12+08:00,0.13,9100,7,6,2,1.104,0.005,0,-0.041,1
2026-07-26T07:52:16+08:00,8.9,97,7,6,3,1.058,0.826,0,-1.356,0
2026-07-26T08:00:20+08:00,2.68,28,8,6,1,1.027,0.564,0,-1.498,0
2026-07-26T08:01:16+08:00,9.38,1451,8,6,3,1.087,3.159,0,-0.26,0
2026-07-26T08:30:51+08:00,24.56,305,8,6,2,1.187,0.688,0,0.094,2
2026-07-26T08:51:36+08:00,0.46,3115,8,6,3,1.183,0.003,0,0.318,1
2026-07-26T08:51:50+08:00,2.21,88,8,6,1,1.032,0.327,0,-1.148,0
2026-07-26T09:18:00+08:00,3.72,51,9,6,1,1.1,0.525,0,2.535,0
2026-07-26T09:25:11+08:00,8.9,100,9,6,2,1.08,1.18,0,0.717,0
2026-07-26T09:39:25+08:00,8.15,38,9,6,2,1.134,1.513,0,0.934,0
2026-07-26T09:51:41+08:00,10.69,216,9,6,3,1.107,2.401,0,-1.641,0
2026-07-26T09:58:43+08:00,2.21,34,9,6,1,1.031,0.694,0,1.603,0
2026-07-26T10:14:45+08:00,7.12,316,10,6,2,1.144,0.716,0,1.269,0
2026-07-26T10:27:24+08:00,1.44,40,10,6,1,1.025,0.426,0,-0.675,0
2026-07-26T10:39:42+08:00,1.61,34,10,6,1,1.067,0.499,0,-0.04,0
2026-07-26T10:58:29+08:00,9.43,118,10,6,3,1.128,3.159,0,-1.498,0
2026-07-26T11:15:37+08:00,1.11,13,11,6,1,1.13,0.1,0,-0.537,0
2026-07-26T11:18:18+08:00,7.65,445,11,6,2,1.086,1.143,0,0.089,0
2026-07-26T11:21:52+08:00,5.52,182,11,6,2,1.141,0.789,0,-1.135,0
2026-07-26T11:25:13+08:00,7.48,643,11,6,3,1.09,1.944,0,-0.72,0
2026-07-26T11:32:39+08:00,2.78,34,11,6,1,1.054,0.576,0,0.414,0
2026-07-26T11:33:53+08:00,0.47,6980,11,6,1,1.166,0.01,0,0.117,1
2026-07-26T11:40:47+08:00,8.26,54,11,6,0,1.118,1.749,0,2.763,0
2026-07-26T11:56:07+08:00,2.1,29,11,6,1,1.088,0.463,0,1.022,0
2026-07-26T12:06:20+08:00,5.76,67,12,6,2,1.109,1.933,0,-0.408,0
2026-07-26T12:21:36+08:00,8.36,64,12,6,3,1.026,1.671,0,-0.133,0
2026-07-26T12:25:09+08:00,12.65,365,12,6,0,1.086,0.975,0,-0.053,0
2026-07-26T12:41:39+08:00,21.9,652,12,6,3,1.127,1.138,0,-0.014,2
2026-07-26T12:51:12+08:00,2.18,69,12,6,1,1.085,0.211,0,-0.831,0
2026-07-26T12:55:23+08:00,8.99,351,12,6,3,1.116,2.808,0,-0.267,0
2026-07-26T13:02:21+08:00,3.71,119,13,6,0,1.12,1.298,0,0.044,0
2026-07-26T13:11:16+08:00,6.73,54,13,6,2,1.089,0.641,0,0.052,0
2026-07-26T13:15:04+08:00,4.21,69,13,6,2,1.135,1.208,0,-2.141,0
2026-07-26T13:35:30+08:00,0.39,1542,13,6,3,1.066,0.004,0,0.162,1
2026-07-26T13:36:11+08:00,0.43,1053,13,6,3,1.23,0.013,0,-0.064,1
2026-07-26T13:57:53+08:00,7.84,505,13,6,3,1.075,2.644,0,-0.337,0
2026-07-26T14:25:02+08:00,8.64,195,14,6,3,1.021,2.921,0,-0.385,0
2026-07-26T14:51:44+08:00,4.55,90,14,6,0,1.097,0.759,0,-1.376,0
